customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,TenureGroup,MonthlyRevenue,AnnualizedMonthlyRevenue,ChurnProbability,RiskSegment,ChurnProbabilityPct,RevenueAtRisk,AnnualRevenueAtRisk,CustomerValueTier
3212-KXOCR,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.0,1107.2,No,0,49-72,21.0,252.0,0.0165446953205871,Low Risk,1.65,0.3474386017323291,4.169263220787949,Low Value
4598-XLKNJ,Female,1,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,2514.5,Yes,1,25-48,98.5,1182.0,0.8407263990008557,High Risk,84.07,82.81155030158428,993.7386036190113,High Value
6380-ARCEH,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No,0,0-6,20.2,242.4,0.3896753447096172,Medium Risk,38.97,7.8714419631342665,94.4573035576112,Low Value
3679-XASPY,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,19.45,No,0,0-6,19.45,233.4,0.4173310021308147,Medium Risk,41.73,8.117087991444345,97.40505589733215,Low Value
7123-WQUHX,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),95.0,3605.6,No,0,25-48,95.0,1140.0,0.3639642282623941,Medium Risk,36.4,34.57660168492744,414.9192202191293,High Value
5386-THSLQ,Female,1,Yes,No,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45.55,3027.25,No,0,49-72,45.55,546.5999999999999,0.1058075064437265,Low Risk,10.58,4.819531918511742,57.8343830221409,Low Value
3192-NQECA,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,7611.85,Yes,1,49-72,110.0,1320.0,0.1978190653203197,Low Risk,19.78,21.760097185235168,261.121166222822,High Value
6180-YBIQI,Male,0,No,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,No,0,0-6,24.3,291.6,0.6775866043900644,High Risk,67.76,16.465354486678564,197.58425384014276,Low Value
6728-DKUCO,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,No,0,49-72,104.15,1249.8000000000002,0.3107576679211029,Medium Risk,31.08,32.365411113982866,388.38493336779436,High Value
9750-BOOHV,Female,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,No,0,25-48,30.15,361.8,0.1773361332852208,Low Risk,17.73,5.3466844185494065,64.16021302259287,Low Value
8597-CWYHH,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,No,0,25-48,94.35,1132.1999999999998,0.4989185508632334,Medium Risk,49.89,47.07296527394607,564.8755832873528,High Value
2848-YXSMW,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,No,0,49-72,19.4,232.8,0.0059301144656287,Low Risk,0.59,0.11504422063319678,1.3805306475983614,Low Value
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes,1,49-72,96.75,1161.0,0.5646563335131756,Medium Risk,56.47,54.63050026739974,655.5660032087969,High Value
4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,No,0,49-72,57.95,695.4000000000001,0.0498254188925457,Low Risk,4.98,2.8873830248230234,34.64859629787628,Medium Value
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,No,0,25-48,91.65,1099.8000000000002,0.6557050961718937,High Risk,65.57,60.095372064154056,721.1444647698487,High Value
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,1,25-48,76.5,918.0,0.7502144607434604,High Risk,75.02,57.39140624687472,688.6968749624966,Medium Value
5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,No,0,49-72,54.6,655.2,0.086596072450088,Low Risk,8.66,4.728145555774805,56.737746669297664,Medium Value
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,0,0-6,89.85,1078.1999999999998,0.7064268848062454,High Risk,70.64,63.47245559984114,761.6694671980937,High Value
9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,0,25-48,31.05,372.6,0.0782797523780183,Low Risk,7.83,2.4305863113374686,29.167035736049623,Low Value
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,1,7-12,100.25,1203.0,0.8403816023216489,High Risk,84.04,84.24825563274531,1010.9790675929437,High Value
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,No,0,25-48,20.65,247.8,0.0265570459945092,Low Risk,2.66,0.5484029997866149,6.580835997439379,Low Value
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,0,25-48,85.2,1022.4,0.5439720767440902,Medium Risk,54.4,46.34642093859649,556.1570512631579,High Value
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,0,49-72,99.8,1197.6,0.4256794477448192,Medium Risk,42.57,42.48280888493296,509.7937066191955,High Value
2928-HLDBA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,No,0,0-6,20.7,248.4,0.331318517381541,Medium Risk,33.13,6.858293309797898,82.29951971757478,Low Value
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,1,0-6,74.4,892.8000000000001,0.8842627322186343,High Risk,88.43,65.78914727706639,789.4697673247967,Medium Value
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,0,7-12,50.7,608.4000000000001,0.374865829550801,Medium Risk,37.49,19.005697558225613,228.06837069870735,Medium Value
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,0,0-6,20.85,250.2,0.3023253196361087,Medium Risk,30.23,6.303482914412867,75.6417949729544,Low Value
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,0,25-48,88.95,1067.4,0.2683782307506591,Low Risk,26.84,23.872243625271125,286.4669235032535,High Value
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,1,25-48,78.05,936.6,0.8059402982079285,High Risk,80.59,62.903640275128815,754.8436833015458,Medium Value
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,0,49-72,23.55,282.6,0.0142894465920467,Low Risk,1.43,0.3365164672426998,4.038197606912398,Low Value
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,0,0-6,19.75,237.0,0.3920130136817826,Medium Risk,39.2,7.742257020215206,92.90708424258247,Low Value
2639-UGMAZ,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,0,49-72,56.45,677.4000000000001,0.1730605992182134,Low Risk,17.31,9.769270825868148,117.23124991041777,Medium Value
2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,0,13-24,85.95,1031.4,0.8757603644355737,High Risk,87.58,75.27160332323756,903.2592398788506,High Value
6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,1,25-48,58.6,703.2,0.4987433507840184,Medium Risk,49.87,29.226360355943477,350.7163242713217,Medium Value
8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,0,49-72,50.55,606.5999999999999,0.0206379172366468,Low Risk,2.06,1.0432467163124957,12.518960595749949,Medium Value
3091-FYHKI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,1,0-6,35.45,425.4,0.8596565166903111,High Risk,85.97,30.47482351667153,365.69788220005836,Low Value
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,1,0-6,44.35,532.2,0.6686959562960021,High Risk,66.87,29.656665661727693,355.87998794073235,Low Value
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,0,25-48,25.7,308.4,0.0428168275592228,Low Risk,4.28,1.100392468272026,13.204709619264314,Low Value
7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,0,13-24,75.0,900.0,0.5802348568514591,Medium Risk,58.02,43.517614263859436,522.2113711663133,Medium Value
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No,0,49-72,20.2,242.4,0.0084348623721296,Low Risk,0.84,0.1703842199170179,2.044610639004215,Low Value
6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,0,49-72,19.6,235.2,0.0162717635038588,Low Risk,1.63,0.3189265646756325,3.82711877610759,Low Value
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,1,0-6,70.45,845.4000000000001,0.8359929246170361,High Risk,83.6,58.8957015392702,706.7484184712424,Medium Value
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,0,49-72,88.05,1056.6,0.044035390951492,Low Risk,4.4,3.8773161732788703,46.52779407934644,High Value
4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,1,7-12,71.15,853.8000000000001,0.539694474689985,Medium Risk,53.97,38.39926187419243,460.7911424903092,Medium Value
1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,0,49-72,101.05,1212.6,0.2563581898861138,Low Risk,25.64,25.9049950879918,310.8599410559016,High Value
2636-SJDOU,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,0,49-72,84.3,1011.6,0.1887714985830799,Low Risk,18.88,15.913437330553634,190.9612479666436,High Value
1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,No,0,49-72,23.95,287.4,0.0124643687662282,Low Risk,1.25,0.2985216319511654,3.5822595834139843,Low Value
5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,0,49-72,99.05,1188.6,0.0863399376173842,Low Risk,8.63,8.551970821001905,102.62364985202287,High Value
6837-BJYDQ,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,No,0,0-6,19.6,235.2,0.2219290399924705,Low Risk,22.19,4.349809183852422,52.19771020622906,Low Value
2135-RXIHG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,1,0-6,45.65,547.8,0.740533797713523,High Risk,74.05,33.80536786562232,405.6644143874679,Low Value
6440-DKQGE,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,0,25-48,64.5,774.0,0.1731855702657612,Low Risk,17.32,11.170469282141598,134.04563138569918,Medium Value
3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,0,13-24,69.5,834.0,0.4420736568686928,Medium Risk,44.21,30.72411915237415,368.6894298284898,Medium Value
3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,0,7-12,68.55,822.5999999999999,0.6783000304398727,High Risk,67.83,46.49746708665327,557.9696050398393,Medium Value
3874-EQOEP,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,1,7-12,95.0,1140.0,0.8465865429171929,High Risk,84.66,80.42572157713333,965.1086589255999,High Value
1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,0,49-72,108.15,1297.8000000000002,0.2683743867817712,Low Risk,26.84,29.02468993044856,348.2962791653827,High Value
9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,0,49-72,86.1,1033.1999999999998,0.0382121379580607,Low Risk,3.82,3.290065078189026,39.48078093826831,High Value
3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,No,0,0-6,19.7,236.4,0.2906474185845381,Low Risk,29.06,5.7257541461154,68.7090497533848,Low Value
6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,0,13-24,80.9,970.8,0.7397510272665825,High Risk,73.98,59.845858105866526,718.1502972703984,Medium Value
9167-APMXZ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,0,13-24,84.15,1009.8,0.7813957803901322,High Risk,78.14,65.75445491982963,789.0534590379555,High Value
2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,No,0,13-24,20.15,241.8,0.0931493688319329,Low Risk,9.31,1.8769597819634476,22.52351738356137,Low Value
6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,No,0,13-24,64.25,771.0,0.1197360412649031,Low Risk,11.97,7.6930406512700245,92.3164878152403,Medium Value
7554-NEWDD,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,No,0,7-12,25.7,308.4,0.1097448320787927,Low Risk,10.97,2.820442184424972,33.84530621309966,Low Value
8992-VONJD,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,0,13-24,56.0,672.0,0.4481604961188297,Medium Risk,44.82,25.096987782654463,301.16385339185354,Medium Value
0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,1,13-24,82.4,988.8,0.6656980259085504,High Risk,66.57,54.853517334864556,658.2422080183746,Medium Value
4482-EWFMI,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No,0,0-6,69.7,836.4000000000001,0.8563517593675724,High Risk,85.64,59.687717627919795,716.2526115350375,Medium Value
4648-YPBTM,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,0,49-72,73.9,886.8000000000001,0.0805930699985397,Low Risk,8.06,5.955827872892084,71.46993447470501,Medium Value
2907-ILJBN,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,No,0,7-12,20.6,247.2,0.1355965791591531,Low Risk,13.56,2.793289530678554,33.51947436814265,Low Value
6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,No,0,49-72,19.9,238.8,0.0089121879833824,Low Risk,0.89,0.17735254086930974,2.128230490431717,Low Value
3376-BMGFE,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,Yes,1,0-6,70.9,850.8000000000001,0.7845163045419989,High Risk,78.45,55.62220599202773,667.4664719043328,Medium Value
5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,0,49-72,89.05,1068.6,0.0460085598813159,Low Risk,4.6,4.097062257431181,49.16474708917417,High Value
3445-HXXGF,Male,1,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,1,49-72,45.3,543.5999999999999,0.424358549544608,Medium Risk,42.44,19.22344229437074,230.6813075324489,Low Value
1159-WFSGR,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,No,0,13-24,20.4,244.8,0.2728734810819994,Low Risk,27.29,5.566619014072787,66.79942816887345,Low Value
7654-YWJUF,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,0,25-48,84.25,1011.0,0.2127673748635746,Low Risk,21.28,17.925651332256162,215.10781598707393,High Value
1875-QIVME,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,1,0-6,104.4,1252.8000000000002,0.8938241980967105,High Risk,89.38,93.31524628129658,1119.782955375559,High Value
6727-IOTLZ,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,No,0,13-24,81.95,983.4,0.1747339124829957,Low Risk,17.47,14.319444127981498,171.83332953577798,Medium Value
0691-JVSYA,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,1,49-72,94.85,1138.1999999999998,0.4308809295601959,Medium Risk,43.09,40.86905616878458,490.428674025415,High Value
5918-VUKWP,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,No,0,25-48,20.55,246.6,0.0707781727040073,Low Risk,7.08,1.45449144906735,17.4538973888082,Low Value
1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,No,0,25-48,24.7,296.4,0.2258317127481178,Low Risk,22.58,5.57804330487851,66.93651965854212,Low Value
2656-FMOKZ,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,1,13-24,74.45,893.4000000000001,0.8094374650881027,High Risk,80.94,60.26261927580924,723.1514313097109,Medium Value
2070-FNEXE,Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes,1,7-12,76.45,917.4,0.6423934832949325,High Risk,64.24,49.110981797897594,589.3317815747712,Medium Value
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,0,13-24,105.35,1264.1999999999998,0.7923147341653349,High Risk,79.23,83.47035724431804,1001.6442869318164,High Value
3712-PKXZA,Male,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252.0,No,0,49-72,20.55,246.6,0.0325151727351509,Low Risk,3.25,0.6681867997073511,8.018241596488213,Low Value
6317-YPKDH,Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes,1,0-6,29.95,359.4,0.6552872590365983,High Risk,65.53,19.62585340814612,235.51024089775345,Low Value
6582-OIVSP,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,No,0,0-6,45.3,543.5999999999999,0.5852256277155525,Medium Risk,58.52,26.510720935514527,318.1286512261743,Low Value
9367-WXLCH,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Yes,1,7-12,84.5,1014.0,0.8014742068864096,High Risk,80.15,67.72457048190161,812.6948457828194,High Value
5524-KHNJP,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,No,0,25-48,74.75,897.0,0.1682030685807126,Low Risk,16.82,12.573179376408266,150.8781525168992,Medium Value
